"","mpa","CT.sp.assessed","housing & urban dvlpt","commercial & industrial dvlpt","tourism & recreation dvlpt","crops","livestock farming","oil & gas production","roads & rail","shipping","recreational activities","work disturbance","invasive intoduction","domestic waste water","agricultural effluent","excess energy","seine","trawl","gillnet","longline","pole.line","jigger","trap","pot","dredge","bivalve_production","crustaceans_production","marine_fish_general_production","salmon_production","shrimp_production","tuna_production","tot.sp"
"16256","555695781_B",41,0,0,0,0,0,0,0,0,0,0,0,1.98619499568594,1.98619499568594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"16257","555695799",45,0,0,0.172346723044397,0,0,0,0,0,0.258520084566596,0,0,4.16220880069025,3.8153580672994,0,0,0,1.6202203499676,0,0,0,0,0,0,0,0,0,0,0,0,64
"16258","555695805",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26053143227479,0,0,0,0.266094420600858,0.691845493562232,0,0,0,0,0,0,0,64
"16260","555695807_A",41,0,0,0.956701902748414,0.149592224332477,0.149592224332477,0,0,0,0.956701902748414,0,0,1.04141501294219,1.12152386009159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"16261","555695807_B",41,0,0,0,0.139537481845604,0.139537481845604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"16262","555695807_C",41,0,0,0,0.145682046698693,0.145682046698693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"16259","555695807_D",41,0,0,0,0,0,0,0,0,0,0,0,3.2381363244176,3.48722373398819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"16263","555695807_E",41,0,0,0,0.145682046698693,0.145682046698693,0,0,0,0,0,0,0.7946505608283,0.855777527045862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"16264","555695813",31,0,0,0,0.181879119651436,0.181879119651436,0,0,0,0,0,0,3.65839251343997,3.65839251343997,0,0,0,0,0,0,0,0,0,0,0.180465471194201,0,0,0,0,0,44
"16265","555695821",64,0,0,1.43949260042283,0.199754217405876,0.199754217405876,0,0,0,1.43949260042283,0,0,1.29421915444349,1.49332979358864,0,0,0,0,0,0,0,0,0,0,0.0194582220526517,0,0,0,0,0,99
"16266","555695825_A",61,0,0,0,0,0,0,0,0,0,0,0,2.27371075861153,2.59852658127033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
"16267","555695825_B",61,0,0,0,0,0,0,0,0,0,0,0,3.22147740094246,3.68168845821995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
"16268","555695826",45,0,0,0,0,0,0,0,0,0,0,0,1.66350301984469,1.79146479060198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"16274","555695830_A",35,0,0,0,0,0,0,0,0,0,0,0,2.03331784695029,2.03331784695029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"16273","555695830_B",35,0,0,0,0,0,0,0,0,0,0,0,2.62049512178934,2.62049512178934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"16269","555695830_C",35,0,0,0,0,0,0,0,0,0,0,0,2.87794517820402,2.87794517820402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"16271","555695830_D",35,0,0,0,0,0,0,0,0,0,0,0,2.68679896462468,2.68679896462468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"16272","555695830_E",35,0,0,0,0,0,0,0,0,0,0,0,2.71965222008363,2.71965222008363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"16270","555695830_F",35,0,0,0,0,0,0,0,0,0,0,0,2.13187761332714,2.13187761332714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"16275","555695832",45,0,0,0.763974630021142,0.128142107027148,0.128142107027148,0,0,0,1.14596194503171,0,0,3.70345788809982,3.39483639742484,0,0,0,0,0,0,0,0.412017167381974,1.07124463519313,0,0,0,0,0,0,0,64
"16277","555695842_A",67,0,0,0,0,0,0,0,0,0,0,0,2.29674122253932,2.75608946704719,0,0,0,0.12151652624757,0,0,0,2.14248927038627,5.89184549356223,0,0,0,0,0,0,0,101
"16278","555695842_B",67,0,0,0,0.172941570774215,0.172941570774215,0,0,0,0,0,0,1.7123514966483,2.05482179597797,0,0.140138408304498,0,2.31853532080363,0,0,0,1.43519313304721,3.94678111587983,0,0,0,0,0,0,0,101
"16279","555695842_C",67,0,0,0,0.080549659255949,0.080549659255949,0,0,0,0,0,0,2.17727483905223,2.61272980686268,0,0,0,0.20900842514582,0.686595049042503,0,0,1.95708154506438,5.38197424892704,0,0,0,0,0,0,0,101
"16276","555695842_D",67,0,0,0,0.111160764160429,0.111160764160429,0,0,0,0,0,0,1.6038361983142,1.92460343797704,0,0,0,0,0,0,0,1.29785407725322,3.56909871244635,0,0,0,0,0,0,0,101
"16280","555695843",73,0,0,0.932854122621565,0.184672103675567,0.184672103675567,0,0,0,1.55475687103594,0,0,2.15358067299396,2.42277825711821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226125137211855,0,0,121
"16281","555695847_A",46,0,0,0,0,0,0,0,0,0,0,0,0.924072476272649,1.06623747262229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
"16282","555695847_B",46,0,0,0,0.0859121885822813,0.0859121885822813,0,0,0,0,0,0,0.508196721311475,0.586380832282472,0.71353888829617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
"16283","555695847_C",46,0,0,0,0.350575354708971,0.350575354708971,0,0,0,0,0,0,0.755823986194996,0.872104599455764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
"16284","555695848",25,0,0,0,0,0,0,0,0,0,0,0,0.509524125572443,0.452910333842172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"16285","555695851",46,0,0,0,0.0256954530220087,0.0256954530220087,0,0,0,0,0,0,1.70060396893874,1.96223534877547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138309549945115,0,0,67
"16286","555695857",61,0,0,0,0,0,0,0,0,0,0,0,2.4641932700604,2.81622088006903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
"16287","555695858",61,0,0,0,0,0,0,0,0,0,0,0,2.58034114289507,2.94896130616579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
"16288","555695859",61,0,0,0,0,0,0,0,0,0,0,0,2.09252007698945,2.39145151655937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
"16289","555695860",61,0,0,0,0,0,0,0,0,0,0,0,2.48091856374859,2.83533550142696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
"16290","555695862",61,0,0,0,0,0,0,0,0,0,0,0,3.47793190416141,3.97477931904161,0.716952949962659,0,0,0,0,0,0,0,0,0,0,0,0,0.275521405049396,0,0,93
"16301","555695863_A",57,0,0,0.395771670190275,0.0628980002234387,0.0628980002234387,0,0,0,0.5276955602537,0,0,3.29335634167386,3.80002654808522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16297","555695863_B",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16299","555695863_C",57,0,0,0,0,0,0,0,0,0,0,0,2.64710957722174,3.05435720448663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16296","555695863_D",57,0,0,0,0,0,0,0,0,0,0,0,1.64020707506471,1.89254662507467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16292","555695863_E",57,0,0,0,0,0,0,0,0,0,0,0,2.08541846419327,2.40625207406916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16294","555695863_F",57,0,0,0,0,0,0,0,0,0,0,0,3.07592752372735,3.54914714276233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16293","555695863_G",57,0,0,0,0,0,0,0,0,0,0,0,2.99223468507334,3.45257848277693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16291","555695863_H",57,0,0,0,0,0,0,0,0,0,0,0,3.85591026747196,4.44912723169841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16300","555695863_I",57,0,0,0,0,0,0,0,0,0,0,0,3.31578947368421,3.82591093117409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16295","555695863_J",57,0,0,0,0,0,0,0,0,0,0,0,3.59706643658326,4.15046127298069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16298","555695863_K",57,0,0,0,0,0,0,0,0,0,0,0,3.58239861949957,4.13353686865335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"16302","555695894",61,0,0,0,0,0,0,0,0,0,0,0,1.43372934227119,1.6385478197385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
"16303","555695925",41,0,0,0.603720930232558,0.042006479722936,0.042006479722936,0,0,9.23966362999299,1.81116279069767,0,0,5.91478064644587,8.54357204486626,7.44180091752907,0,6.5403559602649,0,0,0,0,3.60515021459227,10.0944206008584,0,0,0,0,0,0,0,55
"16304","555697538",421,0,0,68.2350951374207,1.38420288235951,0.593229806725506,0,0,4.43587946741416,38.2782241014799,0,0,119.886639676113,114.973252804142,0.579963725594793,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38095238095238,0,1208
"16305","555697540",607,0,0,32.354334038055,0,0,0,0,34.3629992992292,18.9148414376321,0,0,83.5202761000863,85.4476670870114,8.13933639176358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620
"16306","555697546",1248,0,0,285.427399577167,0,0,0,0,257.631394533987,239.444989429176,0,0,380.544899449127,372.400942457025,5.11085031473381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304
"16307","555697556",963,0,0,0,0,0,0,0,0,0,0,0,103.59938939404,104.465122453043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132
"16308","555697557",976,0,0,61.977843551797,0,0,0,0,39.5882971268395,49.9768287526427,0,0,88.4701665892348,88.9549346253401,3.54315587325296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090
"16309","555697558",1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155
"16310","555697559",978,0,0,0,0,0,0,0,0,0,0,0,111.844428220615,113.087144089733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160
"16311","555697560",1090,0,0,248.169133192389,0,0,0,0,77.193996729736,193.84355179704,0,0,143.289971460808,142.553262095971,6.88498879761016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350
"16312","555697561",1009,0,0,72.0327272727273,0,0,0,0,0,57.5145031712474,0,0,70.5100550872768,70.886108714409,3.25530779899712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145
"16313","555697562",976,0,0,0,0,0,0,0,0,0,0,0,66.8371274971793,67.2033583327803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090
"16314","555697563",963,0,0,0,0,0,0,0,109.30390095772,0,0,0,182.657065109179,184.183447268866,6.38770937800064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132
"16315","555697564",1009,0,0,216.654545454545,0,0,0,0,74.0722961924784,172.987737843552,0,0,169.293820933165,170.196721311475,4.17369038728262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145
"16316","555697565",963,0,0,121.116279069767,0,0,0,0,43.3123102078954,98.3255813953488,0,0,113.320767239663,114.267737439437,2.27035100821509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132
"16317","555697566",1008,0,0,0,0,0,0,0,0,0,0,0,182.234618703126,183.222340213712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264
"16318","555697567",978,0,0,0,0,0,0,0,80.7957252978276,0,0,0,178.79338952678,180.779982743745,5.36946548597034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160
"16319","555697568",1009,0,0,0,0,0,0,0,0,0,0,0,148.138315523993,148.928386540121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145
"16320","555697569",963,0,0,0,0,0,0,0,0,0,0,0,127.902834008097,128.971659919028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132
"16321","555697570",1014,0,0,0,0,0,0,0,0,0,0,0,25.2123846817548,25.3468507333909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167
"16322","555697571",1014,0,0,0,0,0,0,0,0,0,0,0,88.1313466516227,88.6013805004314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167
"16323","555697572",931,0,0,47.2287526427061,0,0,0,0,0,38.3898520084567,0,0,160.116280613261,163.374460742019,3.07265549983997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072
"16324","555697573",888,0,0,114.93023255814,0,0,0,0,73.3186171455267,93.4418604651163,0,0,202.773080241588,206.972522731798,2.68569294782887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
"16325","555697574",888,0,0,0,0,0,0,0,36.3311142256482,0,0,0,121.968938740293,124.494922678702,1.07158860556919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
"16326","555697590",676,250.984774193548,246.044129032258,21.2848202959831,0,0,0,0.988129032258064,0,16.2867653276956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609
"16327","555697592",676,231.910193548387,227.345032258065,21.2848202959831,0,0,0,0.913032258064516,0,16.2867653276956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609
"16328","555697595",676,209.164903225806,205.047483870968,69.9955179704017,0,0,0,0.823483870967742,0,53.5593234672304,0,0,49.7988982544634,51.3413420057078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609
"16329","555697598",676,0,0,106.570317124736,0,0,0,0,0,81.5457082452431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609
"16330","555697601",676,250.984774193548,246.044129032258,87.9591543340381,0,0,0,0.988129032258064,0,67.304778012685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609
"16331","555697603",676,250.984774193548,246.044129032258,158.643974630021,0,0,0,0.988129032258064,0,121.391543340381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609
"16332","555697608",203,0,0,3.10224101479915,0,0,0,0,0.521607101144592,1.29260042283298,0,0,7.86208269728546,7.86208269728546,1.63181478715459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519
"16333","555697611",100,0,0,2.3015644820296,5.99363199642498,3.99575466428332,0,0,0,0.493192389006342,0,0,12.7204486626402,11.0612597066437,0,8.11764705882353,0,0,13.9841195702943,0.0816653322658127,0,4.76394849785408,10.480686695279,0,0,0,0,0,0,0,121
"16334","555697618",508,27.4978064516129,28.7767741935484,0,19.9888280639035,11.9932968383421,5.75385865150284,0.639483870967742,34.0616678346181,0,3.1965881397238,0,74.6532156368222,75.5863808322825,22.8042249013123,74.8442906574394,189.726821192053,116.616979909268,126.951424567959,0.980784627702162,0,26.9587982832618,79.9467811158798,0.927969348659004,28.9778710415872,0,28.7303719008264,0,17.8833333333333,0,1124
"16335","555697620",139,0,0,0,0,0,0,0,0,0,0,0,3.40080971659919,3.27935222672065,0,3.1757785467128,0,0,0,0,0,0,0,0,0.261732163296452,0,0,0,0,0,180
"16336","555697621",85,0,0,0,0,0,0,0,0,0,0,0,2.24437512444415,1.96382823388863,0,0,0,0,0.62774404483886,0,0,0,0,0,0,0,0,0,0,0,100
"16337","555697622",85,12.312,14.256,0,0,0,0,0.648,0,0,0,0,3.69230769230769,3.23076923076923,0,0,0,0,1.19009808500701,0,0,0,0,0,0,0,0,0,0,0,100
"16338","555697623",85,12.312,14.256,0,0,0,0,0.648,0,0,0,0,2.95161611468773,2.58266410035176,0,0,0,0,0.823914058851004,0,0,0,0,0,0,0,0,0,0,0,100
"16339","555697627",85,0,0,0,0,0,0,0,0,0,0,0,0.0653082896396097,0.0571447534346585,0,1.92975778546713,7.17094370860927,1.20058327932599,0,0,0,0.123605150214592,0.278111587982833,0,0,0,0,0,0,0,100
"16340","555697629",85,0,0,0,0,0,0,0,0,0,0,0,0.895201433596602,0.783301254397027,0,0,4.88203642384106,0,3.00794021485287,0,0,1.6206008583691,3.64635193133047,0,0,0,0,0,0,0,100
"16341","555697631",174,0,0,0,0,0,0,0,5.33146461107218,0,0,0,15.8886971527179,14.2450388265746,2.47391443507948,22.0705882352941,0,0,11.6020551144325,0.376301040832666,0,0,0,0,7.73292636398321,0,5.18181818181818,0,0,0,260
"16342","555697633",27,0,0,2.72727272727273,1.63791755111161,1.09194503407441,0,0,0,1.09090909090909,0,0,1.89486958253136,1.32640870777195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"16343","555697636",27,0,0,0,0.96492012065691,0.64328008043794,0,0,0,0,0,0,3.25346784363178,2.27742749054224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"16344","555697638",17,4.11741935483871,5.76438709677419,3.9891754756871,1.8443749301754,1.8443749301754,0,0,0,0.664862579281184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"16345","555697663",98,0,0,0,0,0,0,0,0,0,0,0,3.29859958850468,2.90276763788412,0,2.71280276816609,0,0,0,0,0,0.927038626609442,1.85407725321888,0,2.50896604349485,0,0.359504132231405,0,0,0,115
"16346","555697787",581,0,0,85.6475264270613,0,0,0,0,44.2502919878533,47.3498520084567,0,0,114.385079976107,115.338288975908,10.4137415982076,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87142857142857,0,1501
"16347","555697862",1110,159.752258064516,156.738064516129,201.974799154334,0,0,0,0,0,157.204566596194,0,0,299.445145018916,300.233158558439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483
"16348","555697868",185,0,0,0,0,0,0.0194963444354184,0,7.32422331231021,0,0.00649878147847279,0,0,0,15.0112023898432,13.6318339100346,71.7851821192053,0,79.7010742643624,0,0,0,0,0,0,0,0,0,0,0,614
"16349","555697872",562,0,0,0,1.28588984471009,0,0,0,0,0,0,0,66.0649100683613,60.7797172628924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101
"16350","555697876",1095,0,0,64.9369978858351,0,0,0,0,0,50.470021141649,0,0,104.312736443884,104.038229242716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360
"16351","555697892",1039,0,0,0,3.42453357166797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200
"16352","555697903",1104,0,0,0,2.20768629203441,0,0,0,0,0,0,0,147.076790336497,145.906417999602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349
"16353","555697912",1081,100.655225806452,98.2061935483871,269.75932346723,3.19383309127472,0,0,0,0,211.055221987315,0,0,352.507864870246,351.557708900246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4285714285714,0,2403
"16354","555697913",1107,74.8624516129032,72.8923870967742,307.334630021142,4.76807060663613,0,0.896831844029244,0,191.81009110021,239.125158562368,1.64419171405361,0,367.366695427092,366.392247959116,18.6766243465273,0,0,0,19.260625875759,0,0,0,0,0,0,0,0,0,15.5,0,2488
"16355","555697914",570,0,0,44.6821141649049,4.52407552228801,0,0,0,0,29.231289640592,0,0,78.1365898984536,72.008229906418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119
"16356","555697918",1150,0,0,74.8246934460888,6.51983018657133,0,0,0,186.902125671572,58.0728964059197,0,0,326.896462467645,328.585849870578,18.0014936519791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618
"16357","555697919",1085,0,0,233.62621564482,0,0,0,0,22.6860546601261,180.986384778013,0,0,246.965022897723,243.706909139178,4.32860343539955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346
"16358","555698080",177,21.6092903225806,21.6092903225806,43.2047357293869,0.22556138978885,0,0.43216896831844,0,24.1217005372577,23.353911205074,0.864337936636881,0,47.8108448928121,46.9720581403066,7.89928518083858,0,9.6887417218543,0,4.93601120971509,0,0,0,0,0,0,0,0,0,0,0,341
"16359","555698087",321,12.7375483870968,12.2983225806452,5.21167019027484,0.921684727963356,0.460842363981678,0,0.439225806451613,4.54625087596356,3.35035940803383,0,0,19.9379438507998,21.6469104665826,5.35367545076283,0,62.2889072847682,0,0,0,0,0,0,0,0,0,0,0,0,0,520
"16360","555698088",337,5.32645161290323,5.32645161290323,9.63957716701903,1.15003910177634,0.575019550888169,0,0.177548387096774,0.163513197850969,5.85260042283298,0,0,21.2389991371872,25.3234220481848,0.20057612290622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709
"16361","555698089",318,2.88,2.60129032258065,2.49902748414376,1.07183554910066,0.53591777455033,0,0.0929032258064516,0,1.89581395348837,0,0,28.6432601048649,28.6432601048649,2.59127280486504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514
"16362","555698109",347,22.9161290322581,22.1522580645161,6.60397463002114,1.55714445313373,0.778572226566864,0,0.763870967741936,3.73370707778556,4.48126849894292,0,0,18.8177473949691,22.3025154310745,4.94078736797183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747
"16363","555698119",345,16.024,16.024,2.41285412262156,0.635236286448442,0.317618143224221,0,0.516903225806452,0,1.37877378435518,0,0,16.8144952545298,17.9741156169111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732
"16364","555698149",347,2.98838709677419,2.98838709677419,2.15433403805497,0.90135180426768,0.45067590213384,0,0.0996129032258064,4.13314646110722,1.37877378435518,0,0,20.997212451052,25.5618238534546,6.81553398058252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778
"16365","555698150",380,2.136,2.136,5.76811839323467,1.74416266338957,0.872081331694783,0,0.0689032258064516,7.49392665265125,3.70807610993658,0,0,31.8513307227716,38.8188093183779,13.3606102635229,0,5.81601821192053,0,0,0,0,0,0,0,0,0,0,0,0,0,817
"16366","555698152",321,12.0864516129032,11.6696774193548,2.41285412262156,1.4514579376606,0.725728968830298,0,0.416774193548387,4.64190609670638,1.55112050739958,0,0,24.9183646379505,27.0542244640605,5.46143177211138,0,80.8213990066225,0,0,0,0,0,0,0,0,0,0,0,0,0,520
"16367","555698153",330,6.48077419354839,6.088,5.77006342494715,1.67355602725952,0.836778013629762,0,0.196387096774194,8.85353889278206,4.09488372093023,0,0,37.9206212251941,38.892944846353,7.56534727408514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
"16368","555698157",329,0,0,3.82579281183932,1.16255167020445,0.581275835102223,0,0,6.64844662462042,2.90232558139535,0,0,31.7150063051702,34.2188225924205,6.03776805718553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536
"16369","555698168",935,0,0,202.581395348837,2.64819573232041,0,0,0,90.2125671572063,152.488541226216,0,0,227.994624012743,223.692838654012,10.5599061133042,0,150.355132450331,0,0,0,0,0,0,0,0,0,0,0,0,0,2035
"16370","555698172",1038,0,0,87.107822410148,6.39570997653893,0.799463747067367,0,0,0,66.9485835095137,0,0,286.764253003252,280.807725492799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233
"16371","555698173",520,0,0,56.0896405919662,0,0,0,0,42.8241065171689,28.9077378435518,0,0,116.497577487224,112.940399548683,5.13741598207618,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0857142857143,0,1187
"16372","555698365",222,0,0,6.71974630021142,1.06133392916993,0.530666964584963,0,0,5.51623452464377,4.97758985200846,0,0,31.6108050706843,30.7327271520542,1.72932892350368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
"16373","555698518",12,0,0,0.258520084566596,0,0,0,0,0,0.0861733615221987,0,0,0.142695958054025,0.228313532886441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"16374","555698519",12,0,0,1.05158562367865,0,0,0,0,0,0.350528541226216,0,0,0.113493064312736,0.181588902900378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"16375","555698652",12,0,0,0.258520084566596,0,0,0,0,0,0.0861733615221987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"16376","555699006",9,0,0,0.0861733615221987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"16377","555699666",11,0,0,0,0.554128030387666,0.277064015193833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"16378","555700674",106,6.38090322580645,8.34425806451613,7.5369133192389,1.81990839012401,0.909954195062004,4.94719740048741,0.981677419354839,5.21303433777155,3.76845665961945,2.82696994313566,0,16.8335435056747,23.9213512975377,4.40573989117678,0,36.3346440397351,0,0,0,0,0,0,3.48275862068965,0,0,0,0,0,0,140
"16379","555700731",65,4.99974193548387,8.33290322580645,2.76211416490486,1.33437604736901,0.667188023684504,0,1.66658064516129,3.08479327259986,2.36752642706131,0,0,8.56739895135063,11.6828167518418,3.15971407233543,0,5.65852649006623,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"16380","555700817",65,0,0,1.49327695560254,1.79734107920903,0.898670539604513,0,0,0.290119131044149,1.49327695560254,0,0,4.82803477799164,6.43737970398885,0.216686226394964,0,22.5248344370861,0,0,0,0,0,0,2.26206896551724,0,0,0,0,0,0,81
"16381","555700839",31,0.277161290322581,0.554322580645161,0.26384778012685,0.942129371019998,0,0.765231519090171,0.13858064516129,1.61364167250642,0,0.765231519090171,0,4.97511117010686,5.97013340412823,0.821935346207191,0,9.08940397350993,0,0,0,0,0,0,0.748659003831418,0.831743609309424,0,0,0,0,0,37
